Name,Roomsinfo,Beds,Location,DiscountPrice,ActualPrice,Reviews,Host
Ocean Reef Condos,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 46m²5 beds (2 singles, 1 double, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",Gulf Shores,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 43,960</span>",,"<div aria-label=""Scored 8.2 "" class=""b5cd09854e d10a6220b4"">8.2</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Pigeon Forge Paradise,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 87m²3 beds (1 extra-large double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Pigeon Forge,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 156,491</span>",,"<div aria-label=""Scored 6.1 "" class=""b5cd09854e d10a6220b4"">6.1</div>","<div aria-label=""Review score"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Review score<!-- --> </div>"
Summit View Condos,Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 93m²2 large double beds,"<span class=""bb58e7a787"">Entire apartment</span>",Gatlinburg,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 88,164</span>",,"<div aria-label=""Scored 6.2 "" class=""b5cd09854e d10a6220b4"">6.2</div>","<div aria-label=""Review score"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Review score<!-- --> </div>"
Destin On The Gulf 407 Condo,"Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 98m²3 beds (1 extra-large double, 1 bunk bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Destin,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 162,936</span>",,"<div aria-label=""Scored 8.5 "" class=""b5cd09854e d10a6220b4"">8.5</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Inlet Reef 205 Destin Apts,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 127m²4 beds (2 doubles, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",Destin,,,"<div aria-label=""Scored 9.0 "" class=""b5cd09854e d10a6220b4"">9.0</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Destin On The Gulf 505 Condo,"Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 98m²3 beds (2 doubles, 1 extra-large double)","<span class=""bb58e7a787"">Entire apartment</span>",Destin,,,"<div aria-label=""Scored 10 "" class=""b5cd09854e d10a6220b4"">10</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Inlet Reef Condo 603 Condo,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 126m²3 beds (1 extra-large double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Destin,,,"<div aria-label=""Scored 8.0 "" class=""b5cd09854e d10a6220b4"">8.0</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Sand Dollar 14 Condo,Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 84m²2 large double beds,"<span class=""bb58e7a787"">Entire apartment</span>",Gulf Shores,,,"<div aria-label=""Scored 10 "" class=""b5cd09854e d10a6220b4"">10</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Sterling Reef,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 100m²3 beds (1 extra-large double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Panama City Beach,,,"<div aria-label=""Scored 8.1 "" class=""b5cd09854e d10a6220b4"">8.1</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
The Beach Club Resort and Spa II,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 97m²4 beds (2 singles, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",Gulf Shores,,,"<div aria-label=""Scored 8.6 "" class=""b5cd09854e d10a6220b4"">8.6</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Seychelles Beach Resort IV,"Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 82m²3 beds (2 singles, 1 extra-large double)","<span class=""bb58e7a787"">Entire apartment</span>",Panama City Beach,,,"<div aria-label=""Scored 8.5 "" class=""b5cd09854e d10a6220b4"">8.5</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Island Sunrise,Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 77m²3 large double beds,"<span class=""bb58e7a787"">Entire apartment</span>",Gulf Shores,,,"<div aria-label=""Scored 8.5 "" class=""b5cd09854e d10a6220b4"">8.5</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Villa Signature,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 111m²3 beds (2 extra-large doubles, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>","North Scottsdale, Scottsdale",,,"<div aria-label=""Scored 9.6 "" class=""b5cd09854e d10a6220b4"">9.6</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Ridge Path Cottage,"Entire holiday home • 2 bedrooms • 1 bathroom • 1 kitchen • 81m²3 beds (1 sofa bed, 2 large doubles)","<span class=""bb58e7a787"">Entire holiday home</span>",Gearhart,,,"<div aria-label=""Scored 6.7 "" class=""b5cd09854e d10a6220b4"">6.7</div>","<div aria-label=""Review score"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Review score<!-- --> </div>"
Her Lord's Ship,"Entire holiday home • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 125m²4 beds (2 singles, 1 double, 1 large double)","<span class=""bb58e7a787"">Entire holiday home</span>",Camp Diana,,,"<div aria-label=""Scored 5.5 "" class=""b5cd09854e d10a6220b4"">5.5</div>","<div aria-label=""Review score"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Review score<!-- --> </div>"
Queens Grant,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen3 beds (1 extra-large double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Hilton Head Island,,,"<div aria-label=""Scored 7.8 "" class=""b5cd09854e d10a6220b4"">7.8</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Jade East Condominiums,"Private suite • 2 bedrooms • 1 living room • 2 bathrooms • 122m²4 beds (2 doubles, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Private suite</span>",Destin,,,"<div aria-label=""Scored 8.0 "" class=""b5cd09854e d10a6220b4"">8.0</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Ocean View Condo with Pool and Golf Course Access,"Entire apartment • 2 bedrooms • 2 bathrooms3 beds (2 singles, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Ocean View,,,"<div aria-label=""Scored 10 "" class=""b5cd09854e d10a6220b4"">10</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Lakefront Beachview 2BR Condo Sleep 6 Close to Boardwalk,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 65m²3 beds (1 bunk bed, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Carolina Beach,,,"<div aria-label=""Scored 9.3 "" class=""b5cd09854e d10a6220b4"">9.3</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Michaels Surfside Cabanas,Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 45m²2 large double beds,"<span class=""bb58e7a787"">Entire apartment</span>",Clearwater Beach,,,"<div aria-label=""Scored 9.0 "" class=""b5cd09854e d10a6220b4"">9.0</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
"Beautiful Views! Jacuzzi, Indoor Outdoor Fireplace, Steps to Lake Estes","Entire holiday home • 2 bedrooms • 2 living rooms • 2 bathrooms • 1 kitchen • 147m²4 beds (2 extra-large doubles, 2 sofa beds)","<span class=""bb58e7a787"">Entire holiday home</span>",Estes Park,,,"<div aria-label=""Scored 9.0 "" class=""b5cd09854e d10a6220b4"">9.0</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
SeaCrest 604 condo,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 83m²3 beds (1 extra-large double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Fort Walton Beach,,,"<div aria-label=""Scored 8.4 "" class=""b5cd09854e d10a6220b4"">8.4</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Relaxing River Family Retreat,"Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen2 beds (1 double, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Bullhead City,,,,"<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> <!-- -->10</div>"
Seaside Escape Less Than 1 Mi to Cape May Public Beach,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 111m²3 beds (1 single, 1 double, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",West Cape May,,,"<div aria-label=""Scored 9.0 "" class=""b5cd09854e d10a6220b4"">9.0</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Village by the Gulf,"Private suite • 2 bedrooms • 1 living room • 1 bathroom • 84m²4 beds (2 singles, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Private suite</span>",Gulf Shores,,,"<div aria-label=""Scored 8.3 "" class=""b5cd09854e d10a6220b4"">8.3</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
"Mermaid House Bar,Sea-Deck,30' GLASS WALL,HOT TUB, E-BIKE","Entire holiday home • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 102m²5 beds (3 doubles, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire holiday home</span>",Onset,,,"<div aria-label=""Scored 10 "" class=""b5cd09854e d10a6220b4"">10</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Beach House V,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 96m²4 beds (2 singles, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>","Miramar Beach, Destin",,,"<div aria-label=""Scored 8.3 "" class=""b5cd09854e d10a6220b4"">8.3</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Riverside Escape & Roaring Romance,Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 115m²2 extra-large double beds,"<span class=""bb58e7a787"">Entire apartment</span>",Gatlinburg,,,"<div aria-label=""Scored 9.1 "" class=""b5cd09854e d10a6220b4"">9.1</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Buck's Hideout,"Entire holiday home • 2 bedrooms • 1 bathroom • 1 kitchen • 84m²4 beds (2 singles, 1 double, 1 extra-large double)","<span class=""bb58e7a787"">Entire holiday home</span>",Bridgton,,,"<div aria-label=""Scored 9.2 "" class=""b5cd09854e d10a6220b4"">9.2</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Short Walk to the Beach Condo,"Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 105m²3 beds (2 doubles, 1 extra-large double)","<span class=""bb58e7a787"">Entire apartment</span>",Fernandina Beach,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 200,646</span>",,"<div aria-label=""Scored 10 "" class=""b5cd09854e d10a6220b4"">10</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Atlantic View Tropical Condo,"Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 105m²3 beds (2 doubles, 1 extra-large double)","<span class=""bb58e7a787"">Entire apartment</span>",Fernandina Beach,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 200,646</span>",,"<div aria-label=""Scored 8.0 "" class=""b5cd09854e d10a6220b4"">8.0</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Surf Side Shores 1405 Condo,"Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 83m²3 beds (1 double, 1 extra-large double, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Gulf Shores,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 75,189</span>",,"<div aria-label=""Scored 9.0 "" class=""b5cd09854e d10a6220b4"">9.0</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
DoubleTree Suites by Hilton Doheny Beach,"2 private suites4 beds (2 extra-large doubles, 2 sofa beds)","<span class=""bb58e7a787"">2 private suites</span>",Dana Point,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 196,900</span>",,"<div aria-label=""Scored 6.8 "" class=""b5cd09854e d10a6220b4"">6.8</div>","<div aria-label=""Review score"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Review score<!-- --> </div>"
The Redstone Inn and Suites,2 private suites2 large double beds,"<span class=""bb58e7a787"">2 private suites</span>",Dubuque,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 138,564</span>",,"<div aria-label=""Scored 8.3 "" class=""b5cd09854e d10a6220b4"">8.3</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Rustic Mountain Cabin,"Entire holiday home • 2 bedrooms • 2 bathrooms • 1 kitchen • 104m²4 beds (2 singles, 2 large doubles)","<span class=""bb58e7a787"">Entire holiday home</span>",Ellijay,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 99,552</span>",,"<div aria-label=""Scored 8.6 "" class=""b5cd09854e d10a6220b4"">8.6</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
O'Brien's Oasis,"Entire holiday home • 2 bedrooms • 1 bathroom • 1 kitchen • 56m²2 beds (1 double, 1 sofa bed)","<span class=""bb58e7a787"">Entire holiday home</span>",Miramonte,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 77,143</span>",,"<div aria-label=""Scored 9.5 "" class=""b5cd09854e d10a6220b4"">9.5</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Sea Breeze 318 Condo,"Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 79m²2 beds (1 extra-large double, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Gulf Shores,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 41,500</span>",,"<div aria-label=""Scored 10 "" class=""b5cd09854e d10a6220b4"">10</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Inlet Reef 213 Destin Condo,"Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 126m²3 beds (2 doubles, 1 extra-large double)","<span class=""bb58e7a787"">Entire apartment</span>",Destin,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 158,658</span>",,"<div aria-label=""Scored 8.0 "" class=""b5cd09854e d10a6220b4"">8.0</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Dolphin Point Condo 103B Condo,"Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 109m²3 beds (2 doubles, 1 extra-large double)","<span class=""bb58e7a787"">Entire apartment</span>",Destin,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 95,753</span>",,"<div aria-label=""Scored 10 "" class=""b5cd09854e d10a6220b4"">10</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Casa Del Mar Beachfront II,"Entire holiday home • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 42m²4 beds (2 singles, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire holiday home</span>","West End, Galveston","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 37,470</span>",,"<div aria-label=""Scored 7.9 "" class=""b5cd09854e d10a6220b4"">7.9</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Beary Charming,Entire chalet • 2 bedrooms • 1 bathroom • 1 kitchen • 72m²2 large double beds,"<span class=""bb58e7a787"">Entire chalet</span>",Gatlinburg,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 329,954</span>",,"<div aria-label=""Scored 9.1 "" class=""b5cd09854e d10a6220b4"">9.1</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Coastal Condo with Pool Access - Walk to Apache Pier,Entire holiday home • 2 bedrooms • 2 bathrooms • 1 kitchen • 93m²2 large double beds,"<span class=""bb58e7a787"">Entire holiday home</span>",Myrtle Beach,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 43,102</span>",,"<div aria-label=""Scored 10 "" class=""b5cd09854e d10a6220b4"">10</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Sunswept 203 Condo,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 88m²3 beds (1 extra-large double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Orange Beach,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 85,837</span>",,"<div aria-label=""Scored 10 "" class=""b5cd09854e d10a6220b4"">10</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Crystal Sands Condominiums,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 75m²4 beds (2 singles, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",Destin,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 57,307</span>",,"<div aria-label=""Scored 8.6 "" class=""b5cd09854e d10a6220b4"">8.6</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Big Boulder Lake Townhome,"Entire holiday home • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 129m²3 beds (1 sofa bed, 2 large doubles)","<span class=""bb58e7a787"">Entire holiday home</span>",Lake Harmony,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 130,287</span>",,,
Twin Rivers,"Entire holiday home • 2 bedrooms • 1 living room • 1 bathroom5 beds (3 singles, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire holiday home</span>",Fraser,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 123,674</span>",,,"<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> <!-- -->9.0</div>"
